gene,mean_formula,var_formula
LYPD8,0.474540456,0.450646951
EHD3,0.234715867,0.225962843
TTC27,0.773487226,0.80418718
SPAST,0.408214954,0.45043563
LTBP1,0.174063317,0.179044052
PUM2,0.020741903,0.019793298
LAPTM4A,0.768359298,0.764342508
TRIB2,0.973978957,0.945176151
FOSL2,0.825235815,0.839958914
DDX1,0.832227452,0.842100017
NCOA1,0.115968364,0.102166744
AGBL5,0.18229111,0.186003641
EFR3B,0.378741603,0.389482868
KIF3C,0.459680319,0.441954674
RAB10,0.767963195,0.878108616
HADHA,0.225614889,0.231507984
MAPRE3,0.878812831,0.916981166
SF3B6,0.648926056,0.641830769
DNAJC27,0.709944007,0.690596114
SLC30A3,0.536995331,0.498513868
MPV17,0.376720825,0.38653829
GTF3C2,0.150353196,0.156583813
NRBP1,0.670319891,0.686908622
PPM1G,0.172446363,0.178379552
CLIP4,0.29317833,0.271325135
ID2,0.966540753,0.965240797
TAF1B,0.391677077,0.380274684
HPCAL1,0.142366403,0.112484335
BIRC6,0.087582185,0.100537003
NOL10,0.760185879,0.793452872
LDAH,0.258026262,0.237828481
WDR35,0.038490276,0.033995212
ITGB1BP1,0.032488065,0.034781572
SUPT7L,0.751549554,0.769894251
KLHL29,0.03734842,0.038996737
DNMT3A,0.253914659,0.260159126
ATAD2B,0.876058032,0.840501893
YPEL5,0.272430039,0.268586506
YIPF4,0.068094256,0.058938913
YWHAQ,0.569917592,0.542291849
KIDINS220,0.064290707,0.057563504
ROCK2,0.912586319,0.950538285
LPIN1,0.157681379,0.170625791
IAH1,0.566554813,0.583686626
IFT172,0.060015423,0.064838589
SELENOI,0.348675456,0.330872744
CGREF1,0.521036205,0.506547081
HADHB,0.118822448,0.123924077
ADCY3,0.129505573,0.138939591
TRIM54,0.146909918,0.151545014
DTNB,0.650620471,0.591455175
MBOAT2,0.366174839,0.324657423
PDIA6,0.198313855,0.202991201
RHOB,0.640573307,0.626096414
ASXL2,0.121983766,0.12566832
_ENSG00000145063,0.067620843,0.068958772
RNF144A,0.074235772,0.067487406
ASAP2,0.00645922,0.00778564
ADAM17,0.853978358,0.881242417
NBAS,0.813523654,0.757947563
SLC30A6,0.207242504,0.193699672
DPYSL5,0.602311461,0.61255051
BABAM2,0.246992402,0.219397886
GALNT14,0.326588487,0.372489583
MEMO1,0.015430001,0.014936389
DPY30,0.60549538,0.591740613
KCNF1,0.124759906,0.141325382
LRATD1,0.331051081,0.325698693
SMC6,0.313598592,0.34559951
VSNL1,0.6068016,0.654627671
DNAJC5G,0.061468111,0.062499286
SLC4A1AP,0.197489295,0.203929454
SPDYA,0.605915672,0.619163508
WDR43,0.31203019,0.28284475
ALK,0.074086427,0.076220243
TRMT61B,0.564067208,0.553306386
RBKS,0.238813045,0.24908908
KCNK3,0.504041885,0.489108319
LCLAT1,0.035401678,0.030943785
UBXN2A,0.03879853,0.040243499
GREB1,0.019392883,0.020861061
FAM49A,0.037364815,0.034927358
ITSN2,0.775412433,0.714049902
PPP1CB,0.889390396,0.921059434
FAM228B,0.28693232,0.296911637
DNAJC27-AS1,0.99668731,0.988060439
MIR3681HG,0.095107529,0.096980855
OST4,0.908973015,0.893594009
LINC00276,0.996526518,0.727955807
LINC00486,0.979770028,0.950342951
LINC01376,0.770730179,0.823070554
LINC00299,0.371477055,0.407274917
MRPL33,0.526188493,0.544807351
BIRC6-AS2,0.12870524,0.123125078
NDUFAF7,0.363939094,0.388438109
HEATR5B,0.068715853,0.073465597
CEP68,0.137728387,0.142727298
MAP4K3,0.170867473,0.150432201
MDH1,0.785910397,0.728258102
EIF2AK2,0.329693562,0.300169851
MTA3,0.388693179,0.43914528
TTC7A,0.032669215,0.033348678
SRBD1,0.739347931,0.814865683
PSME4,0.001521151,0.001756775
ERLEC1,0.504247859,0.506037512
XPO1,0.037240186,0.032244562
MSH2,0.019197768,0.015498198
ASB3,0.058836831,0.053298339
SPTBN1,0.102299981,0.085734748
RTN4,0.452299324,0.554919634
CCDC88A,0.999578658,0.951503001
FANCL,0.021500607,0.023129394
PAPOLG,0.073152496,0.068637451
USP34,0.219305888,0.245895445
CCT4,0.524348311,0.528026021
EHBP1,0.038750125,0.032016501
STRN,0.65775514,0.600509585
CEBPZ,0.952014785,0.970628939
RMDN2,0.443493124,0.457177328
SRSF7,0.628077657,0.630067697
SLC1A4,0.972090325,0.984725676
SOS1,0.559086047,0.502455033
COX7A2L,0.044530458,0.03598685
THADA,0.944238569,0.999458201
MSH6,0.318160505,0.325701366
ATL2,0.939518502,0.893724202
AFTPH,0.019956708,0.01832416
BCL11A,0.282152956,0.277185919
PPM1B,0.306675925,0.340644734
PNPT1,0.699324796,0.735857811
DYNC2LI1,0.563185931,0.523600334
THUMPD2,0.007232371,0.00796729
CYP1B1,0.863312336,0.880108442
RAB1A,0.10227179,0.103080657
ACTR2,0.892357721,0.861053983
PREPL,0.153816062,0.15799785
FBXO11,0.725838457,0.77847185
LRPPRC,0.859884031,0.827389679
HNRNPLL,0.110015501,0.104365481
CAMKMT,0.026079186,0.033366655
EML4,0.108466751,0.119586397
RPS27A,0.597878815,0.572803693
WDPCP,0.97596252,0.896454269
VPS54,0.447047522,0.49128088
CRIM1_ENSG00000150938,0.017137813,0.016068589
PIGF,0.307846661,0.273018425
TMEM178A,0.075523515,0.072559861
PPP1R21,0.340539868,0.484108163
PKDCC,0.309670365,0.315814553
REL,0.004691699,0.004964214
PUS10,0.532049646,0.512805399
PEX13,0.89241035,0.909867479
KIAA1841,0.002930436,0.003151179
CLHC1,0.712964188,0.737627414
CFAP36,0.896488888,0.919118015
CDC42EP3,0.213915453,0.204108922
DHX57,0.086806638,0.090369055
UGP2,0.623847735,0.613851788
B3GNT2,0.843658107,0.812859831
ACYP2,0.019484576,0.024317243
FOXN2,0.796095178,0.830319486
FEZ2,0.915515637,0.904823461
KCNG3,0.780745956,0.733865466
PRKCE,0.457557442,0.514627969
SOCS5,0.118229744,0.113637325
COMMD1,0.617050011,0.680594961
SERTAD2,0.740877166,0.717047929
NRXN1,0.009495077,0.017847734
MCFD2,0.776876565,0.765470919
SLC8A1,0.354281868,0.310790776
KCNK12,0.104372883,0.106925414
PELI1,0.151293147,0.146375527
EML6,0.173261786,0.195199774
CEBPZOS,0.399594707,0.381785415
LGALSL-DT,0.340179119,0.367139078
SLC8A1-AS1,0.397441331,0.395593648
_ENSG00000228108,0.129010933,0.130309303
MAP4K3-DT,0.321211807,0.344520355
LINC02613,0.170469278,0.174207058
_ENSG00000231918,0.079874935,0.114057524
LINC02576,0.234384579,0.236208221
CYP1B1-AS1,0.189234027,0.164039115
LINC01122,0.084822682,0.070898441
BCYRN1,0.032194308,0.045519223
_ENSG00000240401,0.200029153,0.201625233
PPP4R3B,0.143321144,0.126465128
GCFC2,0.579876694,0.554671023
TMSB10,0.901529044,0.91507185
MXD1,0.070804339,0.072638447
CTNNA2,0.961615461,0.808825961
REEP1,0.663393248,0.690640265
POLR1A,0.399136729,0.414095997
ZNF638,0.729030625,0.695615895
ADD2,0.808034936,0.857458384
GMCL1,0.794545433,0.77241332
DGUOK,0.710843184,0.695191401
AUP1,0.005972757,0.006593976
MRPL19,0.90940915,0.885372022
DNAH6,0.256332734,0.305953619
ELMOD3,0.299720719,0.310227977
ST3GAL5,0.008037375,0.006018754
KDM3A,0.82150365,0.888589285
CHMP3,0.166226072,0.160001308
AAK1,0.000234651,0.00026284
C2orf42,0.144149937,0.146632976
PCYOX1,0.303765229,0.30171378
ALMS1,0.382201298,0.410178571
CNRIP1,0.544973641,0.537515608
STAMBP,0.1156564,0.124078451
MCEE,0.136889687,0.139626397
MPHOSPH10,0.653624793,0.66588251
PTCD3,0.684361227,0.707042261
IMMT,0.206046219,0.212647585
SEMA4F,0.093194,0.088157814
CCT7,0.728184517,0.719635495
DYSF,0.017145539,0.021352267
MEIS1,0.555373416,0.594053471
EXOC6B,0.682007168,0.658001741
SFXN5,0.053746994,0.05992768
TGOLN2,0.080863333,0.079675462
RMND5A,0.075310716,0.072311227
FBXO41,0.287890717,0.296855321
BOLA3,0.054002496,0.05488594
SUCLG1,0.040656418,0.044015193
USP39,0.546293797,0.488027454
MAT2A,0.064140173,0.060616645
PCBP1,0.32419769,0.315481148
NFU1,0.005589493,0.006178554
ANTXR1,0.233413955,0.245244997
APLF,0.545955092,0.59769418
EIF2AK3,0.531075691,0.504768484
LRRTM4,0.115783422,0.163213402
KCMF1,0.620960558,0.560046293
PCBP1-AS1,0.477815598,0.490447815
PLGLB1,0.677297385,0.649218677
TET3,0.169117902,0.174997782
ANXA4,0.009862372,0.010207731
C1D,0.081387232,0.077224634
SPRED2,0.213214261,0.222910993
GFPT1,0.418584954,0.405534063
_ENSG00000204929,0.137126037,0.165008518
CYTOR,0.977346781,0.955664355
_ENSG00000224731,0.45492702,0.443202216
_ENSG00000228363,0.085584977,0.08451271
ANKRD36BP2,0.809818952,0.785956312
_ENSG00000237031,0.732317359,0.735402378
RNF103-CHMP3,0.121252983,0.140646624
INPP4A,0.616416147,0.569240664
NCK2,0.196677867,0.207563441
MAP4K4,0.467782645,0.505803814
MGAT4A,0.011848739,0.011619616
RPL31,0.191711547,0.242119766
TMEM131,0.774845343,0.739096316
STARD7,0.493366982,0.478241154
KANSL3,0.933482171,0.899779883
LMAN2L,0.339110477,0.316918385
TTL,0.172464446,0.195858142
KCNIP3,0.093730638,0.095861797
FAHD2A,0.035632195,0.03879551
ACTR1B,0.27058466,0.278009388
CHST10,0.623108055,0.639649533
FHL2,0.016008404,0.016410607
UXS1,0.03066816,0.03112367
COX5B,0.021158302,0.025907724
REV1,0.7329371,0.690133174
TSGA10,0.646463901,0.669841774
TMEM127,0.323875732,0.315643532
TGFBRAP1,0.128679474,0.121578949
GCC2,0.458369976,0.477087181
MRPS9,0.092038432,0.082831195
ANKRD36,0.92814439,0.940427294
LSP1P4,0.342997225,0.365110496
CIAO1,0.002115084,0.002187438
SNRNP200,0.857027351,0.870473863
MRPS5,0.059783777,0.063277003
ST6GAL2,0.546939213,0.542039546
NPHP1,0.121478524,0.116601652
SLC20A1,0.762318018,0.751679766
FBLN7,0.013980861,0.016369164
ZC3H8,0.204594527,0.183793282
AFF3,0.48453273,0.507690398
ANAPC1,0.283406748,0.295787081
RANBP2,0.179502723,0.184509396
TMEM87B,0.543329417,0.5045566
CNNM4,0.53627458,0.570372395
MITD1,0.256675502,0.263364284
EIF5B,0.712822144,0.686771804
CCDC138,0.293293111,0.327805665
ANKRD23,0.090621273,0.092229431
RNF149,0.661435985,0.60352243
FAM178B,0.057416692,0.057705884
RGPD8,0.332279303,0.334577092
LIMS1,0.002484932,0.003087331
NPAS2,0.099748402,0.104829928
LONRF2,0.026881958,0.02362078
MIR4435-2HG,0.811717497,0.926629604
SH3RF3,0.269553499,0.277371982
ANKRD36C,0.375169456,0.383789337
MTLN,0.061867842,0.068332062
LINC01106,0.744615885,0.765600053
CREG2,0.235876018,0.258822652
ZC3H6,0.12732904,0.117722622
KIAA1211L,0.570109934,0.510387132
ANKRD36B,0.081134672,0.099317595
LINC01123,0.979066,0.983684403
TBC1D8,0.081709068,0.084613699
_ENSG00000230606,0.037900931,0.039394253
LINC00342,0.245325732,0.250866957
PANTR1,0.004486394,0.004915596
_ENSG00000233757,0.177372546,0.180635586
LINC01103,0.569653048,0.554752977
LINC01102,0.058516816,0.058959294
_ENSG00000241962,0.538789479,0.481190209
_ENSG00000269707,0.642044066,0.641939596
_ENSG00000278766,0.00932043,0.009504798
R3HDM1,0.97744458,0.931348159
PTPN18,0.247141593,0.25953981
CLASP1,0.087037151,0.08451184
CCNT2,0.272850897,0.288097795
PTPN4,0.753508023,0.673724583
DDX18,0.779047558,0.795696591
SLC35F5,0.449608122,0.424856768
ACTR3,0.704220657,0.675150262
EPB41L5,0.024417915,0.026413264
PLEKHB2,0.267087321,0.251332153
RAB3GAP1,0.003839326,0.003478884
DARS1,0.539162146,0.500798172
GTDC1,0.081169259,0.071597161
ZRANB3,0.740177191,0.816991213
INSIG2,0.095123405,0.089986413
CCDC93,0.136962397,0.148511366
ARHGEF4,0.030370134,0.035646671
CBWD2,0.132714628,0.122896517
WDR33,0.001932008,0.001835022
SAP130,0.676710102,0.702985003
BIN1,0.078766011,0.093521781
HS6ST1,0.095378716,0.084388211
UGGT1,0.079979478,0.069616558
RABL2A,0.031746523,0.032785152
UBXN4,0.00416182,0.005040658
SPOPL,0.663206308,0.708019903
MZT2B,0.060261589,0.065686577
FAM168B,0.326574392,0.309161976
MGAT5,0.959618043,0.927424174
TMEM163,0.044456263,0.047810699
CNTNAP5,0.451880031,0.39016626
ANKRD30BL,0.304211335,0.395087193
CFAP221,0.448808542,0.550297113
ERCC3,0.216873541,0.228059337
IWS1,0.390488769,0.424441599
LRP1B,0.984641512,0.455652893
ZEB2,0.003760176,0.003387877
MAP3K2,0.221662792,0.208165309
MZT2A,0.155147539,0.163405149
DPP10,0.790597717,0.900859306
NCKAP5,0.034794195,0.031741975
C2orf27A,0.308662752,0.336521757
TSN,0.118436151,0.109090739
CCNT2-AS1,0.258924322,0.265820965
_ENSG00000227745,0.305782842,0.288232089
DPP10-AS1,0.851718872,0.80904574
NIFK-AS1,0.352029174,0.364198733
UPP2,0.210581614,0.191967099
AGPS,0.439312647,0.415211025
DYNC1I2,0.94249972,0.949040922
OSBPL6,0.160255868,0.173916482
RIF1,0.147092225,0.133721561
RAPGEF4,0.156944132,0.198290489
STAM2,0.018427646,0.016678627
GPD2,0.009481742,0.008474887
ACVR1,0.509456266,0.466450366
PSMD14,0.086104321,0.079950937
GCA,0.188177545,0.184448022
GRB14,0.47389124,0.448253873
GORASP2,0.214184788,0.201204906
DCAF17,0.310296722,0.291046711
SLC25A12,0.614648363,0.65799066
ORC4,0.04117325,0.038031824
ATF2,0.012084795,0.011660462
NFE2L2,3.38E-05,3.25E-05
PLEKHA3,0.087387594,0.082724336
ACVR2A,0.007546682,0.007115857
METTL8,0.257849871,0.285715296
TTC21B,0.26327071,0.239128157
ACVR1C,0.417399766,0.340343677
BAZ2B,0.828837025,0.754185448
MTX2,0.47752815,0.450603341
CHN1,0.217405576,0.309986247
HAT1,0.323965645,0.325589424
EPC2,0.398322545,0.391676575
SCN2A,0.043383563,0.041558504
MARCHF7,0.025441925,0.023610008
TANK,0.129975669,0.118940141
SSB,0.424988129,0.417861328
PPIG,0.14914526,0.134601435
FASTKD1,0.093590935,0.10200354
OLA1,0.043077256,0.035607359
CIR1,0.191380742,0.182591671
ITPRID2,0.881562935,0.865632567
GALNT13,0.229203171,0.180990733
PKP4,0.075347989,0.063551133
SCN1A,0.603843406,0.594292106
SLC4A10,0.294401269,0.257346297
SCRN3,0.126200437,0.132521227
LNPK,0.337993132,0.359668787
ZNF385B,0.534922509,0.375395524
UBR3,0.497329534,0.561435297
CCDC148,0.106823926,0.099061782
PLA2R1,0.005474372,0.006131715
RBMS1,0.443780541,0.504192742
SCN3A,0.013731936,0.011550999
ATP5MC3,0.43649583,0.417142815
RBM45,0.579177267,0.628588601
TTN,0.413777761,0.477224967
FMNL2,0.00677309,0.012039132
ARL5A,0.075120387,0.07023732
KCNJ3,0.019111326,0.018740627
XIRP2,0.203053082,0.201020163
GPR155,0.348318156,0.326314213
CWC22,0.602705209,0.583062356
KIF5C_ENSG00000168280,0.730450623,0.766114491
MMADHC,0.572097717,0.579322359
SLC38A11,0.616194715,0.827188586
UBE2E3,0.062872415,0.055465379
HNRNPA3,0.107880737,0.102201767
CERS6,0.360055664,0.332677947
SP3,0.012693724,0.011309288
METAP1D,0.502176418,0.515505439
CSRNP3,0.014461967,0.013772291
PRKRA,0.301239906,0.277856182
FIGN,0.162443721,0.287152052
CACNB4,0.124264603,0.165599004
KCNH7,0.050020798,0.041911536
SESTD1,0.177284589,0.167882754
WDSUB1,0.478568897,0.418014637
PRPF40A,0.157354209,0.150035343
TLK1,0.981585614,0.881637324
STK39,0.466346604,0.504577249
MBD5,0.230211161,0.201822289
KLHL23,0.797897301,0.812363486
_ENSG00000218175,0.708651136,0.604032142
_ENSG00000226266,0.3653284,0.327221265
_ENSG00000228222,0.155678253,0.131580442
KIF5C-AS1,0.848036634,0.758788741
MMADHC-DT,0.335301129,0.366757362
_ENSG00000233762,0.073371327,0.125552135
B3GALT1-AS1,0.620794036,0.638114317
SCN1A-AS1,0.194478268,0.20917143
_ENSG00000236283,0.158889089,0.164277997
TTN-AS1,0.585281369,0.499550237
KCNH7-AS1,0.3585346,0.363414172
SCHLAP1,0.999789786,0.820084507
ALS2,0.916233995,0.970939629
CLK1,0.99075404,0.984425831
NDUFS1,0.558192752,0.5515579
NOP58,0.414667169,0.428337698
NCKAP1,0.121949777,0.114235808
PMS1,0.363696346,0.38647455
ANKRD44,0.683015153,0.722634109
ZC3H15,0.886127832,0.863476594
DNAJC10,0.3530952,0.399890367
MAP2,0.015597182,0.01553661
STRADB,0.282209067,0.289857043
BZW1,0.789457461,0.783818464
INO80D,0.678393996,0.644279384
ADAM23,0.80067044,0.747741187
PIKFYVE,0.380485079,0.360173212
PDE1A,0.062282228,0.061439656
LANCL1,0.779226196,0.760130516
WDR75,0.61124482,0.582228818
FN1,0.123713383,0.125326013
GLS,0.198901676,0.176700145
COQ10B,0.508885373,0.511771773
SF3B1,0.856843209,0.865784273
MOB4,0.610064416,0.601487625
PLCL1,0.306063875,0.24598605
ORC2,0.174638902,0.189068813
TRAK2,0.452070477,0.388300616
SUMO1,0.842514256,0.841738218
PARD3B,0.303683657,0.322891521
FASTKD2,0.382923832,0.397665001
CREB1,0.006207938,0.00589967
KLF7,0.751205867,0.732177738
DNAH7,0.031267537,0.038889959
NDUFB3,0.899883033,0.910813354
GTF3C3,0.299724679,0.285463847
SATB2,0.00526561,0.005372414
MYO1B,0.959295823,0.964104829
ORMDL1,0.030887143,0.03134632
STAT4,0.804538974,0.727143475
CARF,0.315670332,0.333451113
ASNSD1,0.213491171,0.209736783
NAB1,0.962606626,0.995168195
HECW2,0.086950671,0.074358552
IDH1,0.470010406,0.4803792
FAM117B,0.009031184,0.008417945
WDR12,0.774286483,0.795561266
ABI2,0.039059209,0.032896306
ITGAV,0.316836707,0.261586805
TMEFF2,0.180353397,0.171091018
GULP1,0.011843978,0.014008465
FAM171B,0.010494672,0.010284264
HSPD1,0.365805866,0.338423998
METTL21A,0.583447117,0.548492787
UNC80,0.415368338,0.372038124
PTH2R,0.647312027,0.742345946
NBEAL1,0.972759568,0.97768871
KANSL1L,0.52486884,0.480144124
SPAG16,0.347743716,0.385180875
ANKAR,0.830938831,0.885013272
INPP1,0.122571427,0.133861582
MFSD6,0.147229728,0.134405787
FAM126B,0.02618068,0.024410547
FLACC1,0.734147921,0.738819904
TYW5,0.191043572,0.177348296
MAIP1,0.206983299,0.199426029
CCNYL1,0.171337612,0.17995649
ICA1L,0.42849021,0.444227276
ZNF804A,0.589826426,0.515410978
RAPH1,0.458807928,0.432727393
C2orf69,0.061797002,0.05957807
PLEKHM3,0.377245635,0.405038731
ERBB4,0.047130662,0.059356946
KIAA2012,0.914843956,0.908966778
_ENSG00000183308,0.300069455,0.306519755
C2orf88,0.455980455,0.441758423
C2orf80,0.756503422,0.75386851
SPATS2L,0.001305194,0.001120039
SLC39A10,0.132636384,0.147021823
PGAP1,0.023070001,0.020856362
RPE,0.542572261,0.523790532
HIBCH,0.317393166,0.290685
ZDBF2,0.326521347,0.320677548
BMPR2,0.587800249,0.479893432
COL5A2,0.09067998,0.157115063
_ENSG00000222017,0.950500999,0.957545459
_ENSG00000224063,0.020364241,0.042166502
FTCDNL1,0.191909306,0.17042736
KANSL1L-AS1,0.8948109,0.874571873
LINC01090,0.317030046,0.604850086
LINC01923,0.703905027,0.633548965
PPIL3,0.641121968,0.660339686
CUL3,0.925993053,0.848713024
PTPRN,0.41392815,0.46297303
NGEF,0.022967696,0.023627986
HDAC4,0.002610902,0.002733328
SPEG,0.075888081,0.078008232
XRCC5,0.011527569,0.009943704
WDFY1,0.821860122,0.839184076
ATG16L1_ENSG00000085978,0.001115738,0.001275422
USP40,0.545319315,0.595723783
SLC4A3,0.187561879,0.196143714
NCL,0.377125787,0.374608596
IGFBP5,0.002524033,0.001941551
EPHA4,0.020202076,0.016978069
FARSB,0.627091441,0.657555423
ACSL3,0.184517609,0.189425484
CHPF,0.611462055,0.629678944
OBSL1,0.006283391,0.007102503
LRRFIP1,0.079198114,0.083588241
TUBA4A,0.354745817,0.343995978
AAMP,0.592100353,0.596004165
PNKD,0.316132048,0.326357678
IQCA1,0.199085871,0.181175245
ILKAP,0.012738659,0.01388399
PER2,0.062241936,0.06483771
RAMP1,0.053441195,0.054428443
DOCK10,0.029676963,0.03072812
USP37,0.013721815,0.014363598
ITM2C,0.643629028,0.607535322
SERPINE2,0.10633502,0.099791923
DNAJB2,0.842261355,0.788436787
EIF4E2,0.528230673,0.53956247
ARMC9,0.487986277,0.519597629
CAB39,0.093171302,0.083410011
SMARCAL1,0.72314549,0.763330597
NYAP2,0.363553702,0.349633753
RHBDD1,0.471301948,0.4269032
DIS3L2,0.130608668,0.139069629
RETREG2,0.556854841,0.573457098
CNOT9,0.520313758,0.489071111
MARCHF4,0.510959635,0.51416065
AP1S3,0.111651367,0.113640234
SPHKAP,0.926779898,0.898687401
PID1,0.700785554,0.619159961
TRIP12,0.005534216,0.004662092
FBXO36,0.241456335,0.247053719
PDE6D,0.00744397,0.007542826
AGAP1,0.162160924,0.17662543
ZFAND2B,0.041629151,0.043602031
SLC16A14,0.053539732,0.050481972
SGPP2,0.852480411,0.773350942
ARPC2,0.0292758,0.030511284
STK36,0.654256589,0.66517038
ANKZF1,0.26670512,0.278085009
MFF,0.032644038,0.034293601
CDK5R2,0.943955586,0.96711796
SCG2,0.597566448,0.512082228
PSMD1,0.85973146,0.820783949
AGFG1,0.071121506,0.063996873
PTMA,0.532495935,0.609044542
DNER,0.811993285,0.732619022
ARL4C,0.333964611,0.307696348
RPL37A,0.116729306,0.147126811
COPS8,0.988586994,0.988631467
ATG9A,0.36255552,0.351647307
TRAF3IP1,0.883697802,0.842712915
GIGYF2,0.974122958,0.929395029
C2orf72,0.025391073,0.024265289
DIRC3,0.918153335,0.845774614
_ENSG00000236451,0.263965452,0.498571341
_ENSG00000236886,0.068295383,0.079252885
_ENSG00000239498,0.074212655,0.230546831
FARP2,0.140163387,0.149787696
SLC4A7,0.072425808,0.071070996
GPC1,0.028096808,0.029032944
RAD18,0.48485499,0.512494113
TRNT1,0.435331669,0.44125996
RARB,0.112578587,0.129173588
TOP2B,0.869573443,0.839514545
CRBN,0.056397307,0.053330309
OGG1,0.157009852,0.159341903
KAT2B,0.018494075,0.019332411
HDLBP,0.235182532,0.25775691
PPP1R7,0.72855628,0.750476461
STK25,0.87582455,0.894255562
MTERF4,0.386085157,0.397034429
EMC3,0.203123089,0.203649138
KIF1A,0.54779301,0.56419372
NDUFA10,0.022966318,0.026127919
MRPS25,0.000833204,0.000867652
SH3BP5,0.056005008,0.053245584
HACL1,0.672749914,0.625986954
TBC1D5,0.080496559,0.068517474
CAPN7,0.897900931,0.858455423
RFTN1,0.245324967,0.243352667
RBSN,0.193257335,0.181314192
SLC6A6,0.008621441,0.009098707
RAF1,0.528830416,0.555464949
PPARG,0.244348861,0.227648891
NUP210,0.021989159,0.023836457
CAMK1,0.1144651,0.116572041
VHL,0.169415861,0.152716224
BHLHE40,0.088542475,0.093663167
ARL8B,0.190266373,0.18967477
CNTN6,0.150355779,0.222500829
CHL1,0.015162933,0.015361651
SUMF1,0.533667439,0.597569495
ANKMY1,0.023076181,0.0245727
CPNE9,0.014047457,0.014199531
TAMM41_ENSG00000144559,0.418083046,0.433103137
VGLL4,0.786413578,0.857428331
RAB5A,0.890701911,0.847235964
EAF1,0.582149112,0.603161398
CNTN4,0.208407306,0.137998969
RBMS3,0.807320228,0.88681366
IQSEC1,0.010879098,0.012120207
CAND2,0.066044456,0.069518506
RPL32,0.375477524,0.398455892
ITPR1,0.569641386,0.631071936
THRB,0.014808471,0.011803663
NGLY1,0.485253509,0.523125592
ZNF385D,0.026029039,0.062272781
TSEN2,0.269376449,0.281281485
XPC,0.01764961,0.019045386
CCDC174,0.334616025,0.348470297
OXNAD1,0.09778633,0.100455573
PLCL2,0.531932304,0.520568855
LHFPL4,0.519338723,0.546046038
SEC13,0.08381396,0.08475505
ATP2B2,0.158826338,0.155472856
SYN2,0.012911516,0.016397408
SNED1,0.500763608,0.46442578
NEK10,0.326088075,0.367499978
AZI2,0.301768565,0.288949626
CRELD1,0.381538098,0.389794318
PRRT3,0.340285817,0.351572198
SETD5,0.862947356,0.800858856
SEPTIN2,0.11588563,0.127174788
ING5,0.618675715,0.647734547
ATG4B,0.000714054,0.000796578
UBE2E1,0.018500394,0.02111277
LSM3,0.811524717,0.796665573
TADA3,0.527479945,0.543863917
COPS9,0.810874733,0.81510347
NR1D2,0.164604362,0.163588084
RPL15,0.492882429,0.509926853
LRRN1,0.007513411,0.007286508
THAP4,0.373444819,0.391261977
NR2C2,0.009357831,0.00827411
LRRC3B,0.105284952,0.096745417
UBE2E2,0.722954729,0.592103948
CIDECP1,0.247818705,0.251340274
CMC1,0.79532419,0.735115253
SRGAP3,0.232254639,0.252861716
