geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.956	0.984	0.982	0.685	1	0.976	0.993	0.871	0.90736035061819	0.0134835774824205	0.316068730673925
meanDE	0.645	0.687	0.654	0.306	0.507	0.568	0.477	0.91	0.312477675503941	9.81586989619601e-08	0.697857384170728
varDE	0.118	0.076	0.144	0.114	0.008	0.008	0.104	0.018	0.754087135990472	1.873815962062e-10	0.0182193066014925
EE	0.214	0.261	0.257	0.258	0.179	0.254	0.179	0.248	0.0964669975635579	1.31155854838762e-37	0.164551255217002
EE	0.405	0.347	0.329	0.431	0.625	0.573	0.582	0.606	0.689330434099272	1.53131233582374e-06	0.300444369363639
meanDE	0.967	0.914	0.942	0.96	0.772	0.939	0.921	0.415	0.874525428330704	0.0129725720575416	0.235362049954303
EE	0.701	0.642	0.767	0.412	0.474	0.476	0.488	0.433	0.788576786931827	4.14438047850255e-06	0.173389801799355
EE	0.818	0.778	0.839	0.996	0.504	0.459	0.459	0.948	0.581934534633939	2.43893993570622e-12	0.141780197561066
EE	0.446	0.42	0.316	0.371	0.482	0.496	0.319	0.223	0.221498922406794	1.40498455579961e-21	0.0240911353497188
EE	0.635	0.535	0.584	0.547	0.279	0.287	0.273	0.268	0.332504667104941	3.92870245464316e-11	0.0343225525489836
varDE	0.833	0.645	0.432	0.917	0.82	0.934	0.343	0.946	0.425958248009665	0.00372900214025397	0.0282415516163514
EE	0.026	0.058	0.058	0.503	0.147	0.128	0.202	0.901	0.226525642795318	4.06310709271965e-41	0.0258092135331542
EE	0.355	0.351	0.252	0.322	0.482	0.554	0.253	0.473	0.344788383463923	4.10511983186333e-08	0.309733954129916
EE	0.89	0.692	0.867	0.805	0.871	0.768	0.799	0.839	0.85618454581321	0.000143966350601023	0.828146210950613
EE	0.541	0.488	0.82	0.914	0.558	0.567	0.815	0.97	0.596000521630456	2.2261235670254e-05	0.26565840487606
meanDE	0.005	0.025	0.009	0.135	0.032	0.008	0.05	0.231	0.0161770836218432	1.02889281470691e-22	0.00185677651058564
EE	0.896	0.857	0.984	0.552	0.928	0.95	0.931	0.677	0.835016212368797	0.147775161542902	0.745218772688473
EE	0.065	0.046	0.084	0.139	0.093	0.053	0.101	0.152	0.0881900951687474	2.70753746649064e-119	0.00595555070602185
EE	0.987	0.992	0.975	0.889	0.779	0.758	0.781	0.755	0.206711159711619	8.22697777814913e-26	0.453409571408309
EE	0.522	0.595	0.452	0.661	0.57	0.795	0.563	0.99	0.410264899723231	1.45496784345051e-26	0.418139282379546
meanDE	0.039	0.057	0.028	0.101	0.051	0.051	0.042	0.179	0.0032874120854808	2.73258709523484e-46	0.0168007358988745
EE	0.953	0.996	0.923	0.861	0.848	0.919	0.848	0.738	0.769493095703961	2.16891081484119e-08	0.319113420824166
EE	0.713	0.666	0.781	0.856	0.877	0.867	0.92	0.887	0.970889257551241	0.0377673761571203	0.873062027098217
varDE	0.729	0.836	0.949	0.871	0.581	0.64	0.916	0.604	0.491692306245162	5.35561416172436e-40	0.842032781240123
EE	0.203	0.184	0.18	0.148	0.206	0.243	0.256	0.241	0.178488806328689	2.24286633908256e-06	0.302523859821612
EE	0.303	0.218	0.328	0.253	0.393	0.328	0.467	0.391	0.564884047468285	4.65304537279257e-18	0.255299772477938
varDE	0.036	0.005	0.172	0.342	0.017	0.008	0.131	0.423	0.858743853873877	3.35044578105531e-20	0.00134793783308452
varDE	0.732	0.729	0.812	0.4	0.82	0.764	0.922	0.54	0.602719292735987	4.16854430047783e-20	0.0773690648715808
EE	0.525	0.461	0.361	0.148	0.826	0.705	0.513	0.273	0.473379006172364	0.00345754729085808	0.505487385261765
EE	0.526	0.544	0.502	0.368	0.974	0.818	0.876	0.501	0.620698923324855	0.000828485634276189	0.639283567365256
meanDE	0.171	0.237	0.206	0.566	0.209	0.21	0.208	0.852	0.0358859537199642	1.07916134405887e-29	0.119547848872448
EE	0.623	0.387	0.664	0.835	0.85	0.699	0.715	0.798	0.396795264134655	0.0412854679286104	0.482997061023349
EE	0.721	0.649	0.761	0.809	0.445	0.304	0.453	0.457	0.516526664128346	1.77730400720016e-15	0.233848562174251
meanDE	0.404	0.589	0.537	0.781	0.3	0.46	0.38	0.511	0.38697484309335	0.000112743735908353	0.509604721313988
EE	0.151	0.272	0.169	0.152	0.276	0.477	0.265	0.197	0.0797878668373038	8.37805121923676e-89	0.309266387035363
EE	0.691	0.692	0.691	0.679	0.644	0.658	0.632	0.626	0.49205096675932	1.03114186687258e-11	0.746921349882984
EE	0.051	0.102	0.071	0.229	0.019	0.019	0.03	0.426	0.0709989183278431	0.0254165292103014	0.650739095187174
EE	0.72	0.808	0.86	0.918	0.739	0.848	0.875	1	0.699225555105036	0.00221241692305715	0.0910795363193961
EE	0.759	0.783	0.827	0.689	0.471	0.41	0.468	0.496	0.593076755505313	3.30140809203722e-11	0.412274486632193
varDE	0.61	0.408	0.533	0.247	0.469	0.216	0.381	0.224	0.673245858287769	8.9561831404248e-24	0.00221853789884906
EE	0.557	0.58	0.664	0.681	0.177	0.216	0.236	0.75	0.179341517643445	2.09523489857978e-10	0.0247920796441769
EE	0.824	0.99	0.778	0.275	0.39	0.641	0.41	0.21	0.264771491456582	4.00096235118595e-10	0.518060115601535
EE	0.108	0.088	0.141	0.411	0.108	0.068	0.048	0.412	0.0901510926313327	7.72044615862224e-09	0.436791364228385
EE	0.475	0.68	0.372	0.514	0.852	0.941	0.645	0.29	0.73435897234038	0.131202971054778	0.716386737012234
EE	0.631	0.739	0.612	0.951	0.699	0.777	0.683	0.694	0.72457765468708	3.19012537249437e-12	0.268560174624938
EE	0.034	0.064	0.007	0.326	0.098	0.091	0.087	0.216	0.134350760752341	4.28445140499316e-18	1
EE	0.788	0.927	0.625	0.375	0.977	0.779	0.88	0.634	0.975245317457551	7.2339048063306e-05	0.603350261379979
EE	0.802	0.799	0.846	0.697	0.816	0.854	0.882	0.701	0.991249876819675	0.00201227512729563	0.508422037576825
EE	0.772	0.864	0.748	0.596	0.743	0.833	0.778	0.732	0.902173933430994	0.000298213925754756	0.718121621945597
EE	0.041	0.053	0.056	0.066	0.03	0.026	0.053	0.034	0.0356912106752771	3.84598849157899e-52	0.000216716795457451
meanDE	0.233	0.119	0.186	0.28	0.264	0.145	0.208	0.261	0.0461851515166821	1.13396358520568e-90	0.1282092616894
varDE	0.377	0.448	0.62	0.602	0.567	0.372	0.746	0.929	0.896615124347474	2.45760222110084e-29	0.0216725665094908
EE	0.395	0.352	0.376	0.368	0.762	0.652	0.659	0.723	0.347823391954843	2.41027621005225e-11	0.399313069255498
EE	0.817	0.872	0.849	0.906	0.976	0.86	0.977	0.887	0.899254928887771	0.00664941264090838	0.844102298889799
EE	0.908	0.795	0.998	0.814	0.82	0.772	0.971	0.774	0.862661677236417	0.000321292378713901	0.66335209023987
EE	0.035	0.048	0.034	0.315	0.026	0.035	0.026	0.059	0.00511707719071308	3.01433646110929e-126	0.000298722793555354
varDE	0.408	0.428	0.737	0.222	0.171	0.087	0.276	0.044	0.184873493438715	1.71262979200867e-09	0.0083699249193125
EE	0.558	0.093	0.189	0.239	0.835	0.223	0.199	0.303	0.00529760537164087	0	0.0593801273408202
EE	0.884	0.843	0.996	0.439	1	0.982	0.984	0.308	0.903759624804609	4.1707755160104e-05	0.286165537665229
meanDE	0.863	0.789	0.958	0.378	0.349	0.317	0.365	0.544	0.367741177714058	2.25478251070376e-43	0.214153898295417
EE	0.615	0.368	0.482	0.336	0.744	0.556	0.694	0.489	0.325901898206431	1.0780642614413e-16	0.660409302285148
EE	0.706	0.716	0.643	0.696	0.382	0.424	0.342	0.405	0.380649070732455	2.33788896714696e-25	0.0428685277678794
EE	0.034	0.033	0.075	0.256	0.182	0.165	0.286	0.333	0.319092242693467	5.36786944736019e-47	0.0442177842396626
varDE	0.359	0.362	0.309	0.218	0.313	0.328	0.224	0.219	0.131181717059321	3.24395067900749e-54	0.211569091734602
EE	0.232	0.2	0.202	0.345	0.199	0.207	0.15	0.177	0.128148086486985	2.63318691350525e-15	0.0666990221310412
varDE	0.538	0.494	0.698	0.685	0.497	0.494	0.695	0.874	0.372724178652499	6.85758969404358e-44	0.0237174509677524
meanDE	0.303	0.353	0.316	0.378	0.262	0.309	0.191	0.193	0.0967942450626917	1.19537871930807e-09	0.0566472207218477
EE	0.122	0.174	0.134	0.314	0.26	0.258	0.234	0.358	0.142711849509522	1.32120464908034e-14	0.114554388704154
EE	0.276	0.34	0.32	0.384	0.336	0.472	0.386	0.367	0.266202010178484	6.43453531827494e-15	0.37073476150076
EE	0.785	0.891	0.754	0.139	0.503	0.71	0.51	0.149	0.61226309517212	1.6486396928384e-20	0.229787665831601
EE	0.041	0.044	0.045	0.158	0.008	0.016	0.008	0.408	0.040687783694725	1.79832367200778e-76	0.00221052302051703
EE	0.913	0.875	0.943	0.887	0.985	0.917	0.955	0.983	0.936775860797395	0.00115446289429441	0.911348252877987
EE	0.433	0.376	0.372	0.83	0.615	0.467	0.509	0.664	0.500968217348651	2.45279490184875e-19	0.336541502913539
EE	0.334	0.399	0.328	0.501	0.171	0.171	0.155	0.357	0.106557285701656	2.4546103959306e-16	0.12196141918074
varDE	0.507	0.818	0.565	0.777	0.513	0.71	0.64	0.749	0.778099754147641	3.19079602172767e-17	0.0206700680902187
EE	0.785	0.678	0.844	0.703	0.852	0.752	0.916	0.805	0.772420368018665	0.901438547498504	0.994422837256792
EE	0.712	0.542	0.651	0.658	0.359	0.282	0.245	0.275	0.365328564406886	1.44201842969666e-15	0.175021418086247
EE	0.612	0.657	0.553	0.499	0.42	0.468	0.328	0.725	0.133550786321077	3.80475487699702e-36	0.382923989636008
EE	0.147	0.244	0.164	0.229	0.081	0.12	0.081	0.073	0.0989228213019914	3.73681037409578e-66	0.00144459398275106
EE	0.418	0.445	0.402	0.51	0.113	0.181	0.096	0.177	0.123344693942894	4.36414570628819e-08	0.122327084463167
EE	0.772	0.69	0.633	0.462	0.759	0.703	0.729	0.89	0.823210043474922	0.0010493868288808	0.406131870395677
varDE	0.848	0.825	0.753	0.568	0.853	0.792	0.617	0.699	0.740817038360781	6.65575410486716e-07	0.123973089235541
varDE	0.305	0.188	0.543	0.268	0.313	0.19	0.589	0.425	0.701451821635363	0.000794400956394922	0.240907692818493
varDE	0.051	0.011	0.033	0.006	0.108	0.008	0.008	0.008	0.204885790492492	3.13238767771571e-42	0.0142305711295717
EE	0.142	0.1	0.1	0.263	0.152	0.126	0.157	0.304	0.092869543676441	0.000142094816546193	0.130635940850917
EE	0.792	0.941	0.777	0.821	0.927	0.854	0.951	0.893	0.734191904089917	0.0908474030804785	0.897381178077864
EE	0.869	0.599	0.88	0.94	0.46	0.364	0.584	0.629	0.612763898767303	0.000264274215892027	0.289127874163363
varDE	0.924	0.899	0.863	0.532	0.646	0.746	0.599	0.956	0.672076129991478	2.52323363565074e-17	0.168006091519607
EE	0.856	0.671	0.718	0.138	0.708	0.609	0.615	0.376	0.854571342378854	0.000321946685737913	0.677297193956626
EE	0.692	0.567	0.503	0.551	0.793	0.714	0.648	0.702	0.71761182574892	1.40213949624158e-29	0.708751909835946
EE	0.109	0.192	0.317	0.246	0.088	0.075	0.164	0.151	0.135415768943715	3.69703704408346e-05	0.101785045514837
EE	0.839	0.817	0.772	0.96	0.913	0.996	0.829	0.991	0.971616195181003	0.000258352457071497	0.12059846282772
EE	0.075	0.111	0.158	0.21	0.097	0.076	0.143	0.188	0.171229300698112	1.82610622255735e-28	0.011245898724776
EE	0.012	0.013	0.022	0.037	0.187	0.131	0.208	0.215	0.277011525455971	2.3355756954687e-28	0.0612350887954528
EE	0.605	0.638	0.775	0.77	0.585	0.671	0.728	0.385	0.949896753548028	0.000374266904924517	0.390506750438175
EE	0.625	0.809	0.743	0.901	0.82	0.884	0.915	0.827	0.66562817553596	0.553688381624748	0.839710551444882
EE	0.528	0.555	0.772	0.573	0.374	0.401	0.89	0.756	0.546598494040881	4.95298102292725e-05	0.100850294785321
varDE	0.119	0.024	0.053	0.037	0.204	0.083	0.154	0.095	0.43441405839007	7.59473416207999e-57	0.0124896548589824
EE	0.829	0.69	0.813	0.659	0.393	0.393	0.346	0.315	0.362787818496849	1.50682010540587e-05	0.452385737567927
EE	0.082	0.192	0.215	0.629	0.227	0.404	0.293	0.382	0.768797792415889	0.0022560726089653	0.484278241326855
varDE	0.786	0.443	0.562	0.849	0.442	0.106	0.563	0.91	0.676726893929691	9.4127540866477e-29	0.00028690521780271
EE	0.821	0.904	0.824	0.936	0.831	0.92	0.89	0.858	0.946925983055614	4.21239323720135e-06	0.0844254806309623
EE	0.308	0.322	0.229	0.068	0.135	0.184	0.093	0.035	0.048745481729713	5.08056147510758e-10	0.599516057089547
EE	0.893	0.827	0.796	0.692	0.846	0.579	0.859	0.97	0.654660726376288	0.0515434519308024	0.890976603310636
EE	0.168	0.173	0.102	0.033	0.4	0.476	0.211	0.016	0.0941453931272306	8.95657640420245e-34	0.000605478036097967
EE	0.748	0.608	0.898	0.46	0.956	0.803	0.842	0.521	0.871950205317404	0.293565104734156	0.776862550256927
EE	0.507	0.447	0.394	0.348	0.561	0.554	0.448	0.653	0.437592498871858	2.55867751850952e-12	0.0019401471702816
EE	0.514	0.426	0.397	0.275	0.434	0.394	0.401	0.391	0.983074118129566	0.000657354633072653	0.30791814085874
EE	0.831	0.963	0.979	0.907	0.847	0.893	0.956	0.992	0.912421986603375	0.693709540639129	0.873426047528802
EE	0.902	0.814	0.913	0.889	0.92	0.798	0.676	0.645	0.746169205467942	0.037991646353267	0.184370650510169
EE	0.666	0.507	0.077	0.046	0.784	0.689	0.184	0.111	0.835645177040666	4.53479399753518e-06	0.0177293387080545
EE	0.447	0.408	0.319	0.269	0.866	0.873	0.429	0.223	0.610099137954804	0.0011203901794643	0.396753890726754
EE	0.295	0.235	0.297	0.277	0.272	0.247	0.238	0.26	0.0701835606776008	8.00405233695814e-49	0.209037828222955
varDE	0.508	0.433	0.511	0.42	0.424	0.329	0.449	0.186	0.695228015310115	6.6647388335703e-35	0.0069146160923069
varDE	0.876	0.786	0.455	0.158	0.533	0.537	0.241	0.216	0.856939631219606	7.69264702095489e-21	0.000214252868013117
EE	0.58	0.538	0.671	0.999	0.409	0.427	0.488	0.986	0.550650608730803	6.4314249045504e-08	0.724690296416786
EE	0.061	0.047	0.071	0.067	0.008	0.032	0.039	0.093	0.047165671209179	1.31835864560349e-47	0.000133242070759882
EE	0.583	0.515	0.605	0.514	0.341	0.298	0.352	0.293	0.205290471512301	3.99601653077095e-41	0.148943594548355
EE	0.884	0.856	0.882	0.276	0.694	0.698	0.809	0.259	0.9766369885865	0.000388171175065648	0.955307700984805
meanDE	0.263	0.358	0.34	0.823	0.508	0.621	0.509	0.833	0.338134673168815	5.47011511117804e-26	0.789293982322373
EE	0.132	0.098	0.116	0.103	0.153	0.1	0.123	0.121	0.149741486149009	3.8724429254376e-08	0.725465467799572
EE	0.485	0.417	0.531	0.673	0.709	0.669	0.677	0.329	0.90633573965578	0.189198777024661	0.74507479158584
EE	0.511	0.563	0.576	0.866	0.559	0.485	0.503	1	0.228865542669198	6.14430934910246e-12	0.55453477778106
EE	0.346	0.361	0.32	0.473	0.608	0.638	0.457	0.638	0.457595673646106	1.32432621379893e-16	0.20319585055776
EE	0.621	0.521	0.778	0.46	0.582	0.506	0.625	0.365	0.773414244177957	0.0597483826835449	0.741160307996108
varDE	0.192	0.228	0.187	0.472	0.21	0.175	0.179	0.394	0.560699031411386	2.20232311654004e-30	4.23184974731042e-05
EE	0.928	0.895	0.983	0.767	0.653	0.597	0.584	0.458	0.542890023029847	2.19710330902757e-11	0.425483196514813
varDE	0.318	0.092	0.277	0.186	0.247	0.008	0.071	0.043	0.900385737597699	1.2054373555852e-10	0.0357574004744404
EE	0.565	0.481	0.516	0.301	0.702	0.401	0.469	0.212	0.160729340176081	1.7512221779525e-11	0.205841658030287
EE	0.98	0.849	0.903	0.371	0.592	0.746	0.605	0.5	0.692110486171525	0.00231045887306978	0.643004506102058
EE	0.775	0.875	0.807	0.655	0.766	0.605	0.74	0.474	0.953446806293884	0.0149995823444628	0.58517639269893
EE	0.848	0.784	0.943	0.93	0.582	0.574	0.63	0.771	0.789500536108313	4.11124914513063e-05	0.0715542112657388
EE	0.051	0.071	0.058	0.065	0.027	0.008	0.031	0.012	0.0344639255265157	2.10859356231456e-48	2.55400749273443e-06
EE	0.731	0.613	0.782	0.418	0.442	0.554	0.463	0.785	0.479977902556615	3.15510601990842e-08	0.0611419214408999
EE	0.94	0.867	0.548	0.416	0.897	0.912	0.706	0.298	0.731098716843726	3.44002528033288e-06	0.275088870612534
varDE	0.846	0.82	0.938	0.335	0.666	0.804	0.642	0.726	0.869977014487945	8.43991407580001e-12	0.0960982090860227
EE	0.092	0.061	0.086	0.104	0.179	0.127	0.185	0.248	0.0984224002012149	8.52411178809516e-42	0.0414479407934653
EE	0.324	0.25	0.502	0.505	0.414	0.34	0.601	0.729	0.648617677987705	2.01483226050651e-14	0.0871959986110159
EE	0.962	0.973	0.896	0.655	0.993	0.991	0.931	0.62	0.804810619363315	0.0830076284955607	0.824830741221656
EE	0.351	0.215	0.381	0.165	0.634	0.472	0.688	0.496	0.627251390834083	0.000248968886837557	0.238870024095537
EE	0.444	0.389	0.459	0.928	0.959	0.898	0.937	0.739	0.97857363247232	0.0135454396644818	0.239692211931011
EE	0.92	0.812	0.675	0.287	0.582	0.545	0.581	0.405	0.823964635009685	6.52367209446883e-07	0.225301379486184
EE	0.301	0.29	0.376	0.534	0.349	0.311	0.419	0.531	0.450828623330132	7.69876645209065e-10	0.0757555632272393
EE	0.238	0.18	0.268	0.354	0.403	0.326	0.394	0.549	0.424979727927153	5.7807132143373e-07	0.277427261395192
EE	0.302	0.334	0.248	0.151	0.561	0.599	0.463	0.48	0.436610589546055	3.16755093824131e-06	0.290995931018688
EE	0.234	0.274	0.238	0.566	0.375	0.524	0.45	0.811	0.752022814677407	0.00516579577175304	0.855443001990554
varDE	0.345	0.207	0.348	0.073	0.369	0.301	0.447	0.03	0.0856280021573353	5.73296492297013e-11	0.0700415156178364
EE	0.983	0.925	0.959	0.87	0.912	0.908	0.912	0.773	0.997762615057132	8.50396943340394e-07	0.836330420959855
meanDE	0.517	0.549	0.503	0.71	0.813	0.842	0.698	0.732	0.627607291321672	6.14023121715443e-07	0.330600947099191
EE	0.688	0.686	0.688	0.723	0.949	0.9	0.978	0.974	0.825098204892261	0.97006714004683	0.959928844760069
EE	0.692	0.762	0.666	0.97	0.837	0.904	0.591	0.94	0.450756728002486	3.54308805679987e-06	0.0776934468682692
EE	0.77	0.838	0.688	0.438	0.877	0.857	0.867	0.89	0.960901229671827	0.00102251468478266	0.615433652622625
meanDE	0.394	0.344	0.411	0.39	0.395	0.392	0.437	0.45	0.363866331986905	1.06244695967635e-24	0.0947906509381721
varDE	0.437	0.407	0.5	0.462	0.541	0.586	0.438	0.414	0.182308054169257	9.30428665778488e-26	0.00088774525975437
EE	1	0.971	0.907	0.638	0.504	0.627	0.706	0.471	0.982312984713399	3.1017534830654e-06	0.108023179991073
EE	0.104	0.032	0.082	0.035	0.06	0.008	0.056	0.008	0.0131726364140327	1.14337957989742e-87	0.0068763366360993
EE	0.633	0.555	0.867	0.988	0.886	0.883	0.983	0.993	0.941963805573231	0.165044721738338	0.747175003258575
EE	0.303	0.385	0.31	0.62	0.156	0.247	0.164	0.936	0.0911277237574421	7.44427048340073e-51	0.103919450846944
meanDE	0.262	0.328	0.272	0.344	0.154	0.285	0.142	0.257	0.144578161515234	1.18763712797761e-32	0.0211707785450093
varDE	0.031	0.099	0.035	0.267	0.037	0.04	0.026	0.315	0.687529451188306	2.17367649975588e-14	0.000789382052962884
EE	0.597	0.602	0.616	0.634	0.482	0.55	0.464	0.492	0.307237621433201	2.97139904260615e-15	0.530131521042766
EE	0.384	0.457	0.369	0.545	0.519	0.526	0.408	0.582	0.490250606271605	2.62027744509923e-16	0.237406537480971
EE	0.061	0.105	0.153	0.142	0.333	0.266	0.54	0.308	0.433994035110615	2.74952307630812e-15	0.0503108185626307
meanDE	0.703	0.618	0.767	0.561	0.52	0.457	0.641	0.487	0.679002254521497	2.37298992172739e-10	0.287128468328412
EE	0.307	0.177	0.246	0.186	0.287	0.197	0.227	0.196	0.514498640183452	2.45958607588875e-11	0.0270586201014568
EE	0.426	0.505	0.44	0.581	0.707	0.842	0.702	0.808	0.598341747426152	2.46617568548865e-14	0.0598775752318524
EE	0.085	0.035	0.052	0.129	0.053	0.008	0.033	0.024	0.0122313246510774	4.713020006743e-12	0.0144539015026994
EE	0.263	0.37	0.315	0.487	0.411	0.635	0.416	0.698	0.429905352641741	1.36871879806333e-11	0.0432225515086404
EE	0.856	0.734	0.733	0.484	0.804	0.636	0.834	1	0.864304864172143	2.80766178798986e-05	0.249243851288199
EE	0.363	0.342	0.222	0.746	0.159	0.251	0.125	0.348	0.0858740565084213	1.78878300984108e-10	0.109943375044384
EE	0.174	0.222	0.204	0.222	0.229	0.241	0.248	0.303	0.246287840435646	2.84036564379139e-81	0.0922942672555924
EE	0.207	0.102	0.173	0.09	0.325	0.27	0.321	0.035	0.106724273077664	5.09786532791572e-15	0.0926539376575159
EE	0.335	0.368	0.283	0.154	0.244	0.394	0.207	0.218	0.107174146791152	8.84999166129325e-10	0.118830105862511
EE	0.33	0.333	0.373	0.492	0.43	0.415	0.326	0.508	0.360086276956038	2.29180189982992e-14	0.0829447543230129
EE	0.084	0.051	0.073	0.114	0.103	0.096	0.11	0.12	0.0551862393462466	1.51931247981128e-28	0.0536823486409223
varDE	0.257	0.35	0.509	0.387	0.25	0.421	0.489	0.272	0.384794545933663	1.93076134052854e-27	0.00330579194617894
varDE	0.263	0.25	0.174	0.275	0.477	0.415	0.334	0.383	0.539647560828434	1.19572511991262e-19	0.43877954379947
meanDE	0.044	0.074	0.057	0.41	0.043	0.047	0.031	0.779	0.0690973360487581	1.39467117743948e-07	0.269217184636504
EE	0.291	0.468	0.203	0.51	0.382	0.616	0.327	0.733	0.223211219626212	1.33734627863533e-13	0.0206027511738277
EE	0.254	0.418	0.318	0.57	0.71	0.707	0.736	0.91	0.140177517071012	8.6267793834992e-104	0.599470752094483
EE	0.824	0.834	0.855	0.725	0.633	0.676	0.698	0.825	0.590109851630334	0.000280848139815875	0.885778121811144
EE	0.425	0.649	0.509	0.62	0.592	0.841	0.598	0.96	0.83231299312262	2.10547969627516e-23	0.965795386138443
EE	0.884	0.711	0.935	0.897	0.71	0.699	0.885	0.788	0.695149937879509	0.0145697582773932	0.1494757343584
meanDE	0.311	0.397	0.361	0.697	0.106	0.261	0.116	0.649	0.0734429236177144	3.52489385606091e-12	0.0479921914411702
EE	0.503	0.48	0.416	0.428	0.458	0.498	0.366	0.379	0.281432091822231	1.51319098592871e-05	0.487375581705974
meanDE	0.133	0.182	0.098	0.133	0.017	0.043	0.017	0.017	0.000661408877374064	2.09851219860268e-60	1.05323566592584e-05
EE	0.015	0.016	0.018	0.22	0.164	0.151	0.195	0.319	0.401127266424081	4.35429100531779e-13	0.0104384231632819
EE	0.345	0.218	0.442	0.455	0.508	0.444	0.571	0.602	0.464761464783813	2.58832979702366e-19	0.0893570463213112
EE	0.027	0.038	0.036	0.049	0.07	0.061	0.07	0.053	0.0657758440477139	9.013870987112e-45	0.000878392146633636
EE	0.018	0.031	0.022	0.125	0.008	0.008	0.011	0.087	0.00370605915368884	9.19472710017505e-281	7.65525174081499e-05
varDE	0.003	0.002	0.003	0.13	0.017	0.008	0.017	0.216	0.102804437141238	2.22658704598684e-28	0.00801678303471221
EE	0.52	0.39	0.625	0.621	0.252	0.259	0.385	0.64	0.450270970330338	2.50159407312293e-10	0.156355646169748
EE	0.706	0.686	0.735	0.657	0.639	0.578	0.456	0.438	0.871317492253676	0.0806697941836189	0.584252756383514
EE	0.64	0.548	0.456	0.518	0.848	0.924	0.812	0.815	0.875758921284803	0.000187582089018833	0.94529134271159
meanDE	0.007	0.009	0.003	0.014	0.008	0.008	0.008	0.044	0.00876796150412526	1.74774651595454e-39	0.000828286931730822
EE	0.647	0.567	0.766	0.813	0.96	0.839	0.98	0.763	0.959005987983255	0.155747264029459	0.679435619158587
