geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
dpDE	0.194	0.439	0.172	0.425	0.164	0.41	0.0014357090111022	1.09918383740393e-22	0.00184407594229559
dpDE	0.001	0.003	0.002	0.003	0.002	0.003	4.53021294281454e-14	1.05036548662699e-169	1.72911651935369e-13
dpDE	0.007	0.004	0.004	0.003	0.003	0.003	2.16808252202832e-05	3.76977662329247e-309	3.15780707691815e-06
multDE	0.426	0.091	0.411	0.097	0.445	0.087	0.575652737061845	0.0496439358673643	0.880446344504254
EE	0.903	0.689	0.906	0.684	0.893	0.679	0.880374924953401	0.682429994791598	0.748245975945347
EE	0.524	0.7	0.524	0.697	0.545	0.674	0.515212299286253	0.0352176905084743	0.171230409430273
EE	0.937	0.871	0.917	0.82	0.926	0.843	0.687246252481385	0.184143819732386	1
EE	0.825	0.186	0.805	0.201	0.793	0.192	0.43857721048682	0.177621895045053	0.20254019654218
dpDE	0.002	0.002	0.004	0.005	0.002	0.005	8.02997585655218e-15	5.56217414641746e-191	1.64134273173451e-08
EE	0.262	0.025	0.297	0.028	0.27	0.027	0.0475091542501002	1.88588353946781e-06	0.0746946682959762
EE	0.174	0.337	0.097	0.284	0.092	0.257	0.561258736692418	0.133405699998773	0.262776202667819
multDE	0.537	0.198	0.442	0.117	0.442	0.128	0.875759782529158	0.923776107209855	0.999132369651803
EE	0.88	0.06	0.857	0.062	0.872	0.065	0.410093114317596	0.144563059734163	0.172652031718469
EE	0.971	0.682	0.979	0.7	0.983	0.704	0.484079425711958	0.00055669931996124	0.145500293106761
EE	0.645	0.666	0.66	0.657	0.652	0.657	0.79843574470873	0.00287260954384769	0.857236354573788
multDE	0.906	0.81	0.898	0.804	0.888	0.776	0.18203113010129	1.21495502048541e-13	0.0503955098127053
dpDE	0.042	0.044	0.059	0.056	0.059	0.05	0.0237558782517661	7.47051648580362e-130	0.00900907770193216
EE	0.158	0.374	0.112	0.345	0.126	0.364	0.0736328246000052	6.25259796308589e-83	0.0338693843142446
EE	0.069	0.019	0.039	0.012	0.034	0.015	0.061048608612459	2.8905439522395e-07	0.0781826933911718
EE	0.404	0.357	0.431	0.353	0.431	0.339	0.309324029929053	1.83474707237407e-09	0.292174038862672
multDE	0.085	0.031	0.1	0.057	0.111	0.06	0.0140020328816241	5.61132375146192e-37	0.0107596175482577
EE	0.592	0.85	0.549	0.724	0.578	0.711	0.4452950625604	0.102907621227014	0.262994628300034
EE	0.801	0.137	0.829	0.181	0.762	0.146	0.129968133392306	5.21462046487873e-05	0.0709489232606336
EE	0.959	0.78	0.962	0.814	0.965	0.796	0.902853146220245	0.473741880201788	0.952556095054239
EE	0.141	0.282	0.142	0.266	0.136	0.25	0.138924838878607	2.77875293918231e-14	0.238026578504013
EE	0.361	0.308	0.326	0.28	0.334	0.286	0.312180101828129	8.26774980354052e-05	0.1185038259167
EE	0.236	0.309	0.2	0.259	0.203	0.253	0.106290755901427	3.73845991675194e-13	0.176044163980598
dpDE	0.049	0.036	0.072	0.028	0.087	0.057	0.0166895904612601	1.69865672683666e-33	0.0092467298114378
EE	0.163	0.101	0.166	0.125	0.167	0.123	0.0659464296536334	1.08673801103279e-22	0.0756500708933674
EE	0.218	0.138	0.176	0.096	0.191	0.108	0.107263366974071	1.7873861083526e-13	0.0888841199201988
EE	0.175	0.14	0.194	0.143	0.178	0.149	0.081722064510857	4.18828248507998e-12	0.07292463447034
EE	0.468	0.414	0.473	0.436	0.482	0.43	0.297575401527561	1.60250102085203e-09	0.35452629460687
multDE	0.404	0.504	0.427	0.525	0.381	0.467	0.909491496369909	0.781101025727915	0.976198001148674
EE	0.728	0.417	0.649	0.304	0.649	0.311	0.575913174597134	5.08799531722334e-05	0.466581150049872
EE	0.728	0.524	0.666	0.528	0.711	0.547	0.464861785843884	0.000325918177516787	0.728519230780569
EE	0.724	0.802	0.732	0.785	0.726	0.794	0.603881218389699	0.000571441548588784	0.760069078356272
EE	0.255	0.481	0.26	0.499	0.265	0.504	0.889527436104236	0.00164181447902161	0.52833748118134
EE	0.499	0.037	0.482	0.027	0.464	0.027	0.708349964019784	0.476736976817765	0.627426943793601
multDE	0.068	0.009	0.07	0.007	0.071	0.003	0.19442115543793	5.29517985121596e-05	0.246935784385759
multDE	0.283	0.237	0.265	0.249	0.235	0.239	0.491878113576134	0.0813501329173178	0.572467432155665
multDE	0.878	0.378	0.85	0.399	0.855	0.389	0.420641656019024	5.4467298634349e-07	0.432684337778236
EE	0.209	0.287	0.218	0.32	0.217	0.323	0.19662827619475	3.96348382663016e-14	0.31396016608559
EE	0.708	0.426	0.704	0.396	0.705	0.417	0.99366393282708	0.969402485277513	0.992211703652077
multDE	0.152	0.002	0.176	0.006	0.162	0.014	0.0461026998000798	0.00182581831579061	0.128918108411591
EE	0.099	0.052	0.102	0.055	0.106	0.047	0.0513012669341376	3.92221793561928e-07	0.023208620232598
multDE	0.291	0.302	0.255	0.279	0.24	0.272	0.152821301449814	0.49387642785418	0.765145198481828
EE	0.121	0.123	0.103	0.114	0.092	0.106	0.0122134505418182	1.31583317039965e-44	0.0138791538990836
multDE	0.476	0.552	0.449	0.535	0.454	0.531	0.768105664716947	0.0297851143487555	0.505034275551644
EE	0.214	0.195	0.213	0.214	0.205	0.194	0.233056746544665	3.46940336046576e-20	0.257013927723429
EE	0.082	0.168	0.078	0.153	0.076	0.177	0.123701744455601	3.95172823497199e-05	0.188740256062078
EE	0.036	0.014	0.028	0.013	0.023	0.023	0.0771163995113254	0.000927519099151062	0.0197642023864606
EE	0.439	0.414	0.366	0.318	0.357	0.335	0.281368606899604	3.11394772265912e-05	0.464451908949359
EE	0.288	0.694	0.29	0.717	0.328	0.721	0.457952880807601	0.021428599922567	0.748169271238307
multDE	0.172	0.06	0.202	0.063	0.214	0.084	0.444941252759526	0.317355692954895	0.830609437654546
EE	0.069	0.034	0.069	0.044	0.07	0.044	0.167798177117183	1.18117276131446e-10	0.132405257071449
EE	0.191	0.222	0.197	0.238	0.211	0.248	0.294862075960515	3.17418400040194e-10	0.309811488225168
EE	0.332	0.381	0.326	0.388	0.362	0.432	0.855926384194884	0.852287230516193	0.741813951438959
EE	0.037	0.042	0.045	0.028	0.04	0.024	0.0391879296567813	4.46329371945731e-18	0.0102353641765456
EE	0.756	0.859	0.75	0.857	0.755	0.85	0.592269684104693	0.00423718300553758	0.807681992925037
EE	0.157	0.674	0.13	0.486	0.148	0.349	0.108072405873908	1.26278398639897e-37	0.0694780088073083
EE	0.492	0.868	0.528	0.863	0.503	0.874	0.647219367851053	0.179179122626951	0.771403383511552
dpDE	0.022	0.128	0.025	0.127	0.033	0.136	0.0116077709353979	2.26791318068081e-52	0.000496716605768023
EE	0.304	0.477	0.306	0.464	0.337	0.507	0.450476482868325	0.0599013397443867	0.530818531161688
EE	0.947	0.99	0.943	0.989	0.961	0.99	0.746859988945682	0.69756293015207	0.813660350351964
EE	0.774	0.775	0.758	0.771	0.781	0.771	0.63331180174338	0.10996708212932	0.788199171109288
EE	0.346	0.337	0.35	0.322	0.316	0.286	0.464087213295806	3.94306157034427e-26	0.307908330143854
EE	0.379	0.185	0.405	0.208	0.409	0.208	0.201327849280684	1.58319086181125e-07	0.292063126076534
EE	0.961	0.953	0.941	0.939	0.954	0.939	0.990139049132199	0.0365526296553116	0.46761094225109
dpDE	0.007	0.004	0.002	0.002	0.004	0.003	2.14273178503898e-05	2.43559459847355e-69	0.000244788461049026
EE	0.6	0.696	0.632	0.691	0.598	0.681	0.567039510560191	0.309997609312486	0.459018680617678
EE	0.238	0.33	0.248	0.335	0.28	0.361	0.311490422710234	1.32818406435915e-13	0.502804819346264
dpDE	0.37	0.224	0.352	0.212	0.357	0.217	0.511890099683693	1.22468138070235e-16	0.32369952771679
EE	0.04	0.045	0.043	0.042	0.054	0.06	0.0619109465572222	8.77378493129021e-08	0.0359236877169686
EE	0.653	0.668	0.663	0.694	0.624	0.663	0.616968476334154	0.000961858160241648	0.874857907013775
EE	0.878	0.313	0.887	0.308	0.858	0.34	0.979862213775926	0.777329205632692	0.971814465144546
EE	0.851	0.63	0.849	0.626	0.86	0.641	0.805306740301082	0.81362039099099	0.972918405168067
EE	0.833	0.854	0.81	0.82	0.821	0.828	0.728244229775751	0.0121358863246214	0.983296273372211
EE	0.429	0.843	0.408	0.823	0.383	0.814	0.909778776527792	0.511477943114637	0.686697389153257
dpDE	0.008	0.036	0.014	0.042	0.017	0.038	0.000179617249536163	4.17726057615316e-52	0.000102185249110551
EE	0.123	0.175	0.136	0.179	0.156	0.186	0.453568198152153	0.0919524986567021	0.381418028910726
EE	0.672	0.654	0.643	0.663	0.668	0.638	0.94649300553954	0.531774290998952	0.960059290045528
EE	0.47	0.598	0.412	0.53	0.419	0.527	0.627001267582893	0.0633584917111295	0.692633938371853
EE	0.886	0.916	0.866	0.916	0.87	0.895	0.656746275743551	0.233668800654389	0.793598022651928
EE	0.062	0.068	0.064	0.063	0.06	0.062	0.0472285277587512	8.30461705507064e-142	0.0397155533485995
EE	0.586	0.514	0.539	0.509	0.562	0.513	0.704456440833428	0.44005231378439	0.843556627896841
EE	0.108	0.14	0.152	0.153	0.146	0.153	0.0398990601064094	4.68526530252252e-59	0.0889201568523681
EE	0.466	0.666	0.471	0.684	0.447	0.655	0.676803526550047	0.299716875341746	0.645311214687755
EE	0.499	0.528	0.518	0.521	0.506	0.496	0.584254259139827	0.0237580554355722	0.713889513861999
EE	0.429	0.354	0.383	0.364	0.36	0.368	0.370961325377763	0.00164602340543567	0.495545043154753
EE	0.964	0.824	0.967	0.812	0.962	0.78	0.823070483915465	0.556537246813087	0.898887809750616
EE	0.689	0.578	0.691	0.586	0.631	0.536	0.643832136445749	0.133588718308521	0.560625618894694
EE	0.128	0.146	0.124	0.145	0.135	0.152	0.16055185752236	1.0115876969557e-20	0.208186684423311
EE	0.712	0.634	0.659	0.667	0.695	0.64	0.699547039803099	0.266611971164317	0.831259514689854
EE	0.653	0.938	0.632	0.925	0.598	0.906	0.844342410564544	0.180987469511577	0.881323670376288
EE	0.79	0.516	0.776	0.546	0.761	0.526	0.587760347081241	0.0898068302721531	0.232512838198521
EE	0.777	0.762	0.768	0.756	0.772	0.766	0.808673108921779	0.348171157125785	0.843077266427826
EE	0.921	0.903	0.916	0.905	0.908	0.896	0.777263794458978	0.299120687012937	0.900556005949014
EE	0.45	0.606	0.451	0.607	0.445	0.57	0.244784967996388	5.84923999352269e-05	0.324522006061202
EE	0.719	0.743	0.7	0.663	0.67	0.499	0.587882616616916	7.14096399299726e-05	0.838153236271981
EE	0.361	0.922	0.318	0.722	0.323	0.533	0.378962500905903	7.04391351920965e-13	0.418444705629649
EE	0.408	0.851	0.387	0.837	0.421	0.821	0.565361604039266	0.0939576316642285	0.802740440635936
EE	0.384	0.609	0.334	0.613	0.333	0.65	0.638736258915523	0.28580119251348	0.672065200963395
EE	0.736	0.751	0.77	0.768	0.751	0.762	0.995587046496354	0.0437977494557823	0.837676222778754
EE	0.349	0.489	0.357	0.457	0.366	0.397	0.338906895358479	6.68178858656318e-06	0.263873592708128
dpDE	0.004	0.004	0.002	0.003	0.003	0.005	1.63693682850213e-07	1.0820626241992e-42	3.30421994663927e-09
EE	0.96	0.642	0.963	0.614	0.974	0.641	0.908408151681142	0.876346014631765	0.833162402016232
EE	0.425	0.388	0.429	0.395	0.373	0.355	0.343475622584431	7.68498078792257e-09	0.396680261616338
EE	0.159	0.274	0.111	0.277	0.11	0.262	0.326310078947081	3.02538317967632e-09	0.266204945750071
multDE	0.698	0.853	0.651	0.862	0.634	0.838	0.0346830531195804	6.72797007955821e-32	0.0704759072729951
EE	0.725	0.787	0.722	0.809	0.668	0.733	0.559733977046809	0.0101955964550725	0.804911511782457
EE	0.132	0.15	0.147	0.147	0.142	0.14	0.24507930624233	5.88311039765161e-14	0.222724649490127
EE	0.441	0.484	0.472	0.509	0.456	0.496	0.766830223390572	0.0989836097813653	0.902558242704534
EE	0.385	0.486	0.393	0.505	0.364	0.496	0.286297501372704	9.33409166405134e-20	0.391889664050958
EE	0.665	0.712	0.608	0.704	0.607	0.697	0.815051862677941	0.000161157627086031	0.110475073276762
EE	0.844	0.812	0.785	0.767	0.828	0.811	0.798533129385889	0.182375144279564	0.879612592216882
EE	0.244	0.217	0.262	0.21	0.261	0.222	0.114511935941433	0.000546788147702487	0.0203778976409836
EE	0.082	0.176	0.083	0.18	0.103	0.183	0.13492382407878	0.000836652172888202	0.102939217659184
EE	0.193	0.212	0.172	0.216	0.152	0.217	0.122046929807383	7.21113929682084e-15	0.0842719447493746
multDE	0.595	0.638	0.569	0.622	0.587	0.645	0.727397946787335	0.0346831447551895	0.538410556128508
EE	0.352	0.555	0.303	0.554	0.283	0.55	0.478150462159949	0.00354813063778271	0.501253603889993
EE	0.336	0.413	0.368	0.44	0.36	0.429	0.325200692349168	9.08000713157837e-08	0.37345021428755
multDE	0.094	0.008	0.083	0.009	0.097	0.024	0.182637851303331	0.000888741853854011	0.409033496554113
EE	0.65	0.451	0.653	0.43	0.659	0.436	0.515717479128652	0.0486609614223162	0.575988793572402
multDE	0.742	0.924	0.732	0.919	0.741	0.921	0.85706782538885	1.39019692831546e-08	0.75335349160001
EE	0.712	0.736	0.74	0.785	0.727	0.757	0.419628233736595	1.67956015400878e-15	0.816689453803894
dpDE	0.017	0.008	0.017	0.005	0.021	0.008	0.00334473510879311	3.3478266675364e-54	0.000160622804629512
EE	0.926	0.913	0.937	0.898	0.936	0.908	0.860486796418163	0.583333331335678	0.999805571398528
EE	0.424	0.25	0.388	0.244	0.453	0.296	0.342751538977506	3.18153892381069e-06	0.40269364511002
EE	0.841	0.885	0.86	0.898	0.875	0.906	0.766827517541473	0.00240485260709352	0.773345378822395
EE	0.269	0.265	0.233	0.229	0.22	0.214	0.91469736147443	1.93183301495693e-06	0.93908465656412
dpDE	0.631	0.545	0.643	0.598	0.591	0.539	0.314640373221267	1.45297252886248e-13	0.55543936916059
dpDE	0.012	0.011	0.005	0.009	0.008	0.009	1.8385241324566e-08	4.48083240520553e-59	1.33044737710854e-05
multDE	0.563	0.593	0.575	0.612	0.554	0.595	0.846828271741075	0.000843237580005698	0.513400326105214
EE	0.09	0.138	0.09	0.156	0.093	0.146	0.044706743351132	1.83732423155329e-10	0.0417294231755799
dpDE	0.011	0.014	0.016	0.017	0.016	0.014	0.000107123067470324	1.32270520701341e-89	4.93320308022561e-05
EE	0.178	0.424	0.185	0.457	0.18	0.395	0.0979626691582261	1.39217302470104e-21	0.229836048707388
EE	0.524	0.852	0.513	0.821	0.525	0.822	0.741601259866995	0.355412201442583	0.867029725913438
EE	0.296	0.189	0.311	0.17	0.275	0.185	0.381786527756182	1.45342284949628e-06	0.466396143209599
EE	0.005	0.005	0.006	0.008	0.002	0.008	0.0283746347478211	4.54198246388511e-10	0.0261392060250083
EE	0.636	0.895	0.551	0.88	0.535	0.892	0.722524392757051	0.0752708047232678	0.313929223073713
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	5.36877287648045e-19	9.97657898072961e-123	1.42386695512986e-16
dpDE	0.002	0.001	0.001	0.001	0.002	0.001	0.000242883289281962	6.51828545722662e-99	3.2604752294034e-05
multDE	0.134	0.045	0.145	0.051	0.146	0.06	0.219236687564894	0.0145934972237669	0.46355992493436
EE	0.312	0.055	0.332	0.073	0.341	0.063	0.0580205028443196	1.60920650595772e-08	0.122648321883241
EE	0.501	0.52	0.479	0.535	0.489	0.511	0.521880949813565	0.0119276107929899	0.607828373721377
EE	0.278	0.231	0.297	0.291	0.274	0.255	0.188179972212059	2.30037009539451e-12	0.22296130009427
dpDE	0.249	0.224	0.186	0.157	0.199	0.171	0.0115466670222037	8.78021383205098e-54	0.0010903981149388
EE	0.091	0.137	0.082	0.138	0.072	0.115	0.091546628768142	4.10151723461415e-20	0.069100927387023
EE	0.605	0.516	0.514	0.46	0.52	0.471	0.212054212118618	1.09939669969777e-12	0.160025381477613
EE	0.995	0.987	0.986	0.994	0.993	0.984	0.72336516176689	0.209065328786925	0.816579808321686
EE	0.785	0.883	0.805	0.893	0.817	0.921	0.917611480847123	0.815978672939385	0.98243967950882
EE	0.288	0.468	0.218	0.449	0.195	0.406	0.111113367476735	5.17867556037417e-07	0.123403568973449
EE	0.013	0.146	0.011	0.154	0.013	0.131	0.072722453057969	7.21524978122267e-09	0.0449826861702427
EE	0.853	0.344	0.83	0.344	0.824	0.336	0.145076564231709	5.72568076428272e-06	0.181995857042861
dpDE	0.018	0.03	0.018	0.033	0.02	0.032	4.48598791464204e-05	6.92773191310982e-65	6.75331684838408e-07
multDE	0.034	0.007	0.03	0.005	0.025	0.004	0.0352041613579601	5.6508836419818e-44	0.105738132235954
EE	0.802	0.868	0.809	0.887	0.8	0.87	0.919798944736819	0.00726139365135059	0.951999079846453
EE	0.767	0.68	0.721	0.673	0.749	0.703	0.448301396213992	0.0126756905657502	0.419465723546352
multDE	0.84	0.73	0.825	0.682	0.846	0.679	0.123973360342971	1.13013487380762e-26	0.143868485386712
EE	0.852	0.997	0.843	0.999	0.868	0.998	0.879734752629818	0.288752351762972	0.838745866349498
multDE	0.109	0.048	0.098	0.048	0.102	0.046	0.17452410314289	0.151693559162933	0.686405460753213
EE	0.918	0.845	0.877	0.855	0.908	0.86	0.851935272633251	0.162642383536783	0.287513328681142
EE	0.246	0.343	0.182	0.287	0.21	0.258	0.172323027001712	4.4973024722034e-05	0.420621042628362
EE	0.045	0.024	0.039	0.04	0.035	0.037	0.0348343705364631	9.63700987569837e-60	0.0200062070763399
multDE	0.942	0.428	0.941	0.345	0.936	0.332	0.207269471812374	4.75799220384737e-16	0.097562024745656
multDE	0.929	0.6	0.926	0.549	0.931	0.572	0.0071130280064259	2.01917135273271e-32	5.69991724401507e-06
dpDE	0.028	0.034	0.025	0.032	0.027	0.021	0.00192060652799031	1.26356765827455e-57	0.00115672612778404
multDE	0.896	0.222	0.893	0.237	0.872	0.219	0.411652037836004	0.00623498362103808	0.563166428163033
EE	0.781	0.892	0.808	0.865	0.788	0.566	0.898167677882312	0.2546308744248	0.545962516672645
EE	0.394	0.546	0.432	0.591	0.395	0.545	0.392364336148658	0.000131001165645539	0.613545111925274
multDE	0.564	0.113	0.522	0.106	0.499	0.101	0.878356204558081	0.0114597054805842	0.93022381711015
EE	0.471	0.865	0.445	0.86	0.451	0.868	0.299556531183068	0.0543308489260449	0.265072020641775
EE	0.205	0.288	0.132	0.215	0.144	0.239	0.201547181836419	8.22584142608691e-06	0.197236643210466
EE	0.656	0.632	0.686	0.644	0.711	0.618	0.95240307496126	0.826208883350964	0.867693423872871
EE	0.097	0.101	0.098	0.093	0.116	0.1	0.0933949980655224	4.65930199383246e-12	0.154119820133497
EE	0.269	0.186	0.279	0.216	0.261	0.212	0.119780246502127	2.37734680912799e-18	0.274296638648573
EE	0.925	0.979	0.905	0.973	0.926	0.983	0.90393129486149	0.0304889404881915	0.69329323786729
EE	0.659	0.562	0.67	0.569	0.642	0.584	0.808661123340685	0.449981589677138	0.682689395201739
EE	0.062	0.083	0.076	0.089	0.077	0.085	0.0677401625207458	2.95575674843696e-07	0.0253864470566491
multDE	0.964	0.631	0.974	0.604	0.968	0.636	0.0781486589364987	1.44071898772714e-14	0.0750264919337006
dpDE	0.473	0.544	0.478	0.526	0.479	0.537	0.29239282456013	3.24068814225588e-11	0.316603165265998
EE	0.657	0.701	0.637	0.689	0.635	0.721	0.43151289401607	0.0527197595728669	0.789981156154899
EE	0.69	0.877	0.699	0.913	0.681	0.861	0.434568803378155	1.68510346042576e-09	0.726793190297654
EE	0.992	0.094	0.99	0.097	0.995	0.105	0.324733804058625	0.000250259077923776	0.487087261239734
EE	0.247	0.363	0.273	0.387	0.288	0.406	0.396656896832961	0.000724892850345983	0.340830333628689
EE	0.416	0.114	0.438	0.114	0.437	0.119	0.822571918318444	0.762431966090029	0.93807252696674
EE	0.778	0.762	0.766	0.724	0.792	0.741	0.889016048863278	0.286444743383509	0.995229448389104
EE	0.82	0.714	0.821	0.717	0.816	0.701	0.743235143795825	0.0274812717688637	0.864659583483971
EE	1	0.892	0.999	0.897	1	0.888	0.727635407884044	0.605219434339134	0.851800516192216
EE	0.704	0.798	0.735	0.848	0.675	0.769	0.870865762555026	0.188234334506116	0.912000792045991
multDE	0.364	0.032	0.378	0.028	0.396	0.029	0.750890007682869	0.0934218046033749	0.646880825651635
EE	0.581	0.683	0.594	0.701	0.619	0.71	0.596365985798059	0.00203385958544117	0.536874246621302
EE	0.11	0.097	0.12	0.096	0.082	0.067	0.0497868079503269	1.17149380345814e-34	0.00846921733836679
EE	0.836	0.566	0.839	0.598	0.844	0.612	0.837885033569552	0.426791276993015	0.947228738894297
multDE	0.646	0.359	0.665	0.367	0.644	0.351	0.596781662680312	0.0195644714189827	0.320585886868169
EE	0.53	0.679	0.512	0.648	0.505	0.633	0.372145092889618	0.0092004035671179	0.441090057762707
EE	0.648	0.425	0.615	0.382	0.643	0.392	0.535033459086855	0.0314049479312146	0.535757758098475
EE	0.684	0.883	0.654	0.861	0.642	0.871	0.942309271602566	0.95570512501283	0.965509225782512
EE	0.85	0.983	0.853	0.988	0.86	0.977	0.999128675265493	0.789919997233733	0.998087169414082
EE	0.937	0.432	0.934	0.445	0.938	0.449	0.490386402593864	0.0107177419102451	0.650533440543048
EE	0.384	0.244	0.43	0.266	0.375	0.219	0.182055395940979	1.33229506936092e-13	0.229172246744854
EE	0.468	0.935	0.452	0.911	0.416	0.909	0.32115524782275	0.0255953467496762	0.00889272708093852
EE	0.79	0.908	0.786	0.921	0.764	0.915	0.850761963952276	0.466617345983736	0.751771190907376
EE	0.594	0.827	0.62	0.844	0.633	0.856	0.539527074729379	0.00275427467046857	0.529334700689664
EE	0.362	0.449	0.341	0.416	0.342	0.406	0.197567999346597	3.9770394387355e-18	0.375710096550073
EE	0.745	0.059	0.731	0.054	0.735	0.066	0.835076317909032	0.473832290030236	0.841228264099038
dpDE	0.001	0.001	0.001	0.001	0.001	0.001	6.12497170017283e-08	8.74835898772672e-174	3.34554049950522e-09
EE	0.995	0.818	0.995	0.832	0.989	0.821	0.853341002238618	0.0013447909423466	0.900425129122292
EE	0.656	0.421	0.663	0.451	0.642	0.442	0.389205847609356	8.57116219575965e-11	0.440074408734551
EE	0.509	0.753	0.486	0.758	0.449	0.765	0.808418277913127	0.530784788263691	0.650441001589103
multDE	0.954	0.523	0.97	0.5	0.967	0.529	0.0551786906370688	8.63770681333981e-35	0.0543485829377738
EE	0.743	0.167	0.763	0.177	0.755	0.167	0.914300227452396	0.763928203449609	0.615535276911232
EE	0.95	0.962	0.948	0.98	0.943	0.974	0.985106856055303	0.632355097661488	0.828384410344225
dpDE	0.03	0.023	0.011	0.018	0.014	0.022	0.0176305704477946	9.16589594705388e-227	0.00108760660076102
